t,bbox,ratio,conf,landmark
28.45,True,0.1663,0.836,True
28.48,True,0.1463,0.903,True
28.52,True,0.1276,0.904,True
28.55,True,0.1151,0.935,True
28.58,True,0.1031,0.947,True
28.62,True,0.0963,0.941,True
28.65,True,0.0854,0.936,True
28.68,True,0.0713,0.956,True
28.72,True,0.0656,0.946,True
28.75,True,0.0593,0.945,True
28.78,True,0.0542,0.955,True
28.82,True,0.0517,0.94,True
28.85,True,0.0461,0.951,True
28.88,True,0.0416,0.953,True
28.92,True,0.0469,0.904,True
28.95,True,0.0423,0.91,True
28.98,True,0.0446,0.916,True
29.02,True,0.0431,0.921,True
29.05,True,0.0446,0.913,True
29.08,True,0.0423,0.862,True
29.12,True,0.0401,0.852,True
29.15,True,0.0401,0.85,True
29.18,True,0.0352,0.859,True
29.22,True,0.0359,0.816,True
29.25,True,0.0359,0.811,True
29.28,True,0.0326,0.792,True
29.32,True,0.0326,0.816,True
29.35,True,0.0326,0.849,True
29.38,True,0.0332,0.717,True
29.42,True,0.0332,0.631,True
29.45,True,0.0352,0.551,True
29.48,True,0.0313,0.6,True
29.52,True,0.0394,0.407,True
29.55,True,0.0366,0.571,True
29.58,True,0.0359,0.497,True
29.62,True,0.0313,0.545,True
29.65,True,0.0326,0.451,True
29.68,True,0.03,0.389,True
29.72,True,0.0294,0.392,True
29.75,True,0.03,0.403,True
29.78,True,0.027,0.349,True
29.82,True,0.0258,0.323,True
29.85,True,0.0264,0.323,True
29.88,True,0.0313,0.441,True
29.92,True,0.0332,0.398,True
29.95,True,0.0326,0.52,True
29.98,True,0.0326,0.449,True
30.02,True,0.0326,0.434,True
30.05,True,0.0326,0.449,True
30.08,True,0.0319,0.42,True
30.12,True,0.03,0.422,True
30.15,True,0.0288,0.395,True
30.18,True,0.0306,0.394,True
30.22,True,0.0306,0.457,True
30.25,True,0.0294,0.409,True
30.28,True,0.0313,0.459,True
30.32,True,0.0306,0.425,True
30.35,True,0.0306,0.448,True
30.38,True,0.0326,0.482,True
30.42,True,0.0313,0.439,True
30.45,True,0.0306,0.547,True
30.48,True,0.0306,0.506,True
30.52,True,0.0282,0.427,True
30.55,True,0.0288,0.425,True
30.58,True,0.0246,0.414,True
30.62,True,0.0252,0.405,True
30.65,True,0.0276,0.387,True
30.68,True,0.0294,0.371,True
30.72,True,0.03,0.368,True
30.75,True,0.0294,0.357,True
30.78,True,0.0319,0.465,True
30.82,True,0.0282,0.407,True
30.85,True,0.0306,0.415,True
30.88,True,0.0282,0.405,True
30.92,True,0.03,0.463,True
30.95,True,0.03,0.458,True
30.98,True,0.0288,0.437,True
31.02,True,0.0294,0.58,True
31.05,True,0.03,0.529,True
31.08,True,0.0306,0.514,True
31.12,True,0.03,0.512,True
31.15,True,0.0306,0.516,True
31.18,True,0.0313,0.517,True
31.22,True,0.0319,0.51,True
31.25,True,0.0326,0.515,True
31.28,True,0.0339,0.576,True
31.32,True,0.0319,0.54,True
31.35,True,0.0313,0.564,True
31.38,True,0.0313,0.554,True
31.42,True,0.0326,0.579,True
31.45,True,0.0319,0.565,True
31.48,True,0.0313,0.601,True
31.52,True,0.0326,0.556,True
31.55,True,0.0332,0.563,True
31.58,True,0.0313,0.56,True
31.62,True,0.0345,0.459,True
31.65,True,0.0339,0.529,True
31.68,True,0.0332,0.529,True
31.72,True,0.0345,0.533,True
31.75,True,0.0339,0.551,True
31.78,True,0.03,0.523,True
31.82,True,0.0332,0.535,True
31.85,True,0.0306,0.537,True
31.88,True,0.0288,0.552,True
31.92,True,0.03,0.471,True
31.95,True,0.038,0.392,True
31.98,True,0.038,0.459,True
32.02,True,0.0366,0.509,True
32.05,True,0.0319,0.521,True
32.08,True,0.0394,0.522,True
32.12,True,0.0352,0.62,True
32.15,True,0.0387,0.663,True
32.18,True,0.0359,0.7,True
32.22,True,0.0345,0.79,True
32.25,True,0.0366,0.812,False
32.28,True,0.0387,0.765,False
32.32,True,0.0401,0.791,False
32.35,True,0.0416,0.704,False
32.38,True,0.0352,0.707,False
32.42,True,0.0387,0.726,False
32.45,True,0.0469,0.733,False
32.48,True,0.0517,0.799,False
32.52,True,0.0525,0.766,False
32.55,True,0.0542,0.79,False
32.58,True,0.0533,0.821,False
32.62,True,0.0559,0.826,False
32.65,True,0.0567,0.816,False
32.68,True,0.0525,0.822,False
32.72,True,0.0485,0.802,False
32.75,True,0.0533,0.762,False
32.78,True,0.0509,0.683,False
32.82,True,0.0438,0.602,False
32.85,True,0.0438,0.644,False
32.88,True,0.0492,0.51,False
32.92,True,0.1938,0.464,False
32.95,True,0.0525,0.518,False
32.98,True,0.2084,0.523,False
33.02,True,0.1852,0.534,False
33.05,True,0.1906,0.583,False
33.08,True,0.0501,0.408,False
33.12,True,0.0477,0.392,False
33.15,True,0.0431,0.412,False
33.18,True,0.0477,0.471,False
33.22,True,0.0492,0.357,False
33.25,True,0.0525,0.501,False
33.28,True,0.055,0.716,False
33.32,True,0.0492,0.702,False
33.35,True,0.0438,0.699,False
33.38,True,0.0477,0.675,False
33.42,True,0.0501,0.601,False
33.45,True,0.0423,0.612,False
33.48,True,0.0394,0.576,False
33.52,True,0.0326,0.534,False
33.55,True,0.03,0.613,False
33.58,True,0.0345,0.512,False
33.62,True,0.0332,0.464,False
33.65,True,0.0319,0.545,False
33.68,True,0.0326,0.445,False
33.72,True,0.0332,0.359,False
33.75,True,0.0282,0.379,True
33.78,True,0.03,0.357,True
33.82,False,0.0,0.0,False
33.85,True,0.0241,0.321,True
33.88,True,0.0319,0.343,True
33.92,True,0.0235,0.313,True
33.95,True,0.0339,0.31,False
33.98,False,0.0,0.0,False
34.02,True,0.0306,0.411,True
34.05,True,0.0319,0.439,True
34.08,True,0.0332,0.568,False
34.12,True,0.0373,0.553,False
34.15,True,0.0352,0.609,False
34.18,True,0.0394,0.679,False
34.22,True,0.0345,0.684,True
34.25,True,0.0345,0.664,True
34.28,True,0.0319,0.766,True
34.32,True,0.0294,0.806,True
34.35,True,0.0313,0.715,True
34.38,True,0.0326,0.797,True
34.42,True,0.0313,0.798,True
34.45,True,0.0332,0.736,True
34.48,True,0.0306,0.788,False
34.52,True,0.0319,0.751,False
34.55,True,0.0339,0.776,False
34.58,True,0.0345,0.738,False
34.62,True,0.0306,0.761,False
34.65,True,0.0373,0.644,False
34.68,True,0.0366,0.734,False
34.72,True,0.0394,0.662,False
34.75,True,0.0492,0.655,False
34.78,True,0.0408,0.667,False
34.82,True,0.0461,0.526,False
34.85,True,0.0517,0.564,False
34.88,True,0.0446,0.491,False
34.92,True,0.0431,0.432,False
34.95,True,0.0431,0.372,False
34.98,True,0.0446,0.349,False
35.02,False,0.0,0.0,False
35.05,False,0.0,0.0,False
35.08,False,0.0,0.0,False
35.12,False,0.0,0.0,False
35.15,False,0.0,0.0,False
35.18,False,0.0,0.0,False
35.22,False,0.0,0.0,False
35.25,False,0.0,0.0,False
35.28,False,0.0,0.0,False
35.32,False,0.0,0.0,False
35.35,False,0.0,0.0,False
35.38,False,0.0,0.0,False
35.42,False,0.0,0.0,False
35.45,False,0.0,0.0,False
35.48,False,0.0,0.0,False
35.52,False,0.0,0.0,False
35.55,False,0.0,0.0,False
35.58,False,0.0,0.0,False
35.62,False,0.0,0.0,False
35.65,True,0.0525,0.36,False
35.68,False,0.0,0.0,False
35.72,True,0.0501,0.306,False
35.75,False,0.0,0.0,False
35.78,False,0.0,0.0,False
35.82,False,0.0,0.0,False
35.85,False,0.0,0.0,False
35.88,False,0.0,0.0,False
35.92,False,0.0,0.0,False
35.95,False,0.0,0.0,False
35.98,False,0.0,0.0,False
36.02,False,0.0,0.0,False
36.05,False,0.0,0.0,False
36.08,False,0.0,0.0,False
36.12,False,0.0,0.0,False
36.15,False,0.0,0.0,False
36.18,False,0.0,0.0,False
36.22,False,0.0,0.0,False
36.25,False,0.0,0.0,False
36.28,False,0.0,0.0,False
36.32,False,0.0,0.0,False
36.35,False,0.0,0.0,False
36.38,False,0.0,0.0,False
36.42,False,0.0,0.0,False
36.45,False,0.0,0.0,False
36.48,False,0.0,0.0,False
36.52,False,0.0,0.0,False
36.55,False,0.0,0.0,False
36.58,False,0.0,0.0,False
36.62,False,0.0,0.0,False
36.65,False,0.0,0.0,False
36.68,False,0.0,0.0,False
36.72,False,0.0,0.0,False
36.75,False,0.0,0.0,False
36.78,False,0.0,0.0,False
36.82,False,0.0,0.0,False
36.85,False,0.0,0.0,False
36.88,False,0.0,0.0,False
36.92,False,0.0,0.0,False
36.95,False,0.0,0.0,False
36.98,False,0.0,0.0,False
37.02,False,0.0,0.0,False
37.05,False,0.0,0.0,False
37.08,False,0.0,0.0,False
37.12,False,0.0,0.0,False
37.15,False,0.0,0.0,False
37.18,False,0.0,0.0,False
37.22,False,0.0,0.0,False
37.25,False,0.0,0.0,False
37.28,False,0.0,0.0,False
37.32,False,0.0,0.0,False
37.35,False,0.0,0.0,False
37.38,False,0.0,0.0,False
37.42,False,0.0,0.0,False
37.45,False,0.0,0.0,False
37.48,False,0.0,0.0,False
37.52,False,0.0,0.0,False
37.55,False,0.0,0.0,False
37.58,False,0.0,0.0,False
37.62,False,0.0,0.0,False
37.65,False,0.0,0.0,False
37.68,False,0.0,0.0,False
37.72,False,0.0,0.0,False
37.75,False,0.0,0.0,False
37.78,False,0.0,0.0,False
37.82,False,0.0,0.0,False
37.85,False,0.0,0.0,False
37.88,False,0.0,0.0,False
37.92,False,0.0,0.0,False
37.95,False,0.0,0.0,False
37.98,False,0.0,0.0,False
38.02,False,0.0,0.0,False
38.05,False,0.0,0.0,False
38.08,False,0.0,0.0,False
38.12,False,0.0,0.0,False
38.15,False,0.0,0.0,False
38.18,False,0.0,0.0,False
38.22,False,0.0,0.0,False
38.25,False,0.0,0.0,False
38.28,False,0.0,0.0,False
38.32,False,0.0,0.0,False
38.35,False,0.0,0.0,False
38.38,False,0.0,0.0,False
38.42,False,0.0,0.0,False
38.45,False,0.0,0.0,False
38.48,False,0.0,0.0,False
38.52,False,0.0,0.0,False
38.55,False,0.0,0.0,False
38.58,False,0.0,0.0,False
38.62,False,0.0,0.0,False
38.65,False,0.0,0.0,False
38.68,False,0.0,0.0,False
38.72,False,0.0,0.0,False
38.75,False,0.0,0.0,False
38.78,False,0.0,0.0,False
38.82,False,0.0,0.0,False
38.85,False,0.0,0.0,False
38.88,False,0.0,0.0,False
38.92,False,0.0,0.0,False
38.95,False,0.0,0.0,False
38.98,False,0.0,0.0,False
39.02,False,0.0,0.0,False
39.05,False,0.0,0.0,False
39.08,False,0.0,0.0,False
39.12,False,0.0,0.0,False
39.15,False,0.0,0.0,False
39.18,False,0.0,0.0,False
39.22,False,0.0,0.0,False
39.25,False,0.0,0.0,False
39.28,False,0.0,0.0,False
39.32,False,0.0,0.0,False
39.35,False,0.0,0.0,False
39.38,False,0.0,0.0,False
39.42,False,0.0,0.0,False
39.45,False,0.0,0.0,False
39.48,False,0.0,0.0,False
39.52,False,0.0,0.0,False
39.55,False,0.0,0.0,False
39.58,False,0.0,0.0,False
39.62,False,0.0,0.0,False
39.65,False,0.0,0.0,False
39.68,False,0.0,0.0,False
39.72,False,0.0,0.0,False
39.75,True,0.0423,0.45,False
39.78,True,0.0446,0.424,False
39.82,True,0.0373,0.586,False
39.85,True,0.038,0.581,False
39.88,True,0.0373,0.561,False
39.92,True,0.0423,0.662,False
39.95,True,0.0453,0.662,False
39.98,True,0.0485,0.597,False
40.02,True,0.0567,0.674,False
40.05,True,0.0576,0.694,False
40.08,True,0.0332,0.612,False
40.12,True,0.038,0.655,False
40.15,True,0.0394,0.655,False
40.18,True,0.0394,0.644,False
40.22,True,0.0446,0.689,False
40.25,True,0.0461,0.799,False
40.28,True,0.0394,0.776,False
40.32,True,0.0423,0.837,False
40.35,True,0.0408,0.841,False
40.38,True,0.0446,0.807,False
40.42,True,0.0401,0.784,False
40.45,True,0.0359,0.825,False
40.48,True,0.0366,0.82,False
40.52,True,0.0408,0.77,False
40.55,True,0.0352,0.795,True
40.58,True,0.0306,0.84,True
40.62,True,0.03,0.84,True
40.65,True,0.0306,0.855,True
40.68,True,0.0319,0.778,True
40.72,True,0.0306,0.81,True
40.75,True,0.0319,0.832,True
40.78,True,0.0339,0.841,True
40.82,True,0.0313,0.827,True
40.85,True,0.0306,0.845,True
40.88,True,0.0294,0.863,True
40.92,True,0.0319,0.847,True
40.95,True,0.03,0.873,True
40.98,True,0.0326,0.877,True
41.02,True,0.0313,0.88,True
41.05,True,0.03,0.87,True
41.08,True,0.0306,0.844,True
41.12,True,0.0319,0.827,True
41.15,True,0.0313,0.833,True
41.18,True,0.0313,0.858,True
41.22,True,0.0306,0.838,True
41.25,True,0.0319,0.852,True
41.28,True,0.0306,0.845,True
41.32,True,0.0313,0.853,True
41.35,True,0.0288,0.847,True
41.38,True,0.0306,0.848,True
41.42,True,0.0326,0.834,True
41.45,True,0.0319,0.809,True
41.48,True,0.0345,0.816,True
41.52,True,0.0345,0.825,True
41.55,True,0.0332,0.802,True
41.58,True,0.0352,0.799,True
41.62,True,0.0359,0.802,True
41.65,True,0.0352,0.799,True
41.68,True,0.0359,0.807,True
41.72,True,0.0359,0.797,True
41.75,True,0.0326,0.752,True
41.78,True,0.0366,0.793,True
41.82,True,0.0366,0.778,True
41.85,True,0.0359,0.798,True
41.88,True,0.03,0.788,True
41.92,True,0.0345,0.785,True
41.95,True,0.0339,0.804,True
41.98,True,0.0319,0.814,True
42.02,True,0.03,0.821,True
42.05,True,0.0294,0.809,True
42.08,True,0.0294,0.812,True
42.12,True,0.0306,0.831,True
42.15,True,0.0306,0.832,True
42.18,True,0.03,0.835,True
42.22,True,0.0282,0.844,True
42.25,True,0.027,0.841,True
42.28,True,0.027,0.835,True
42.32,True,0.027,0.828,True
42.35,True,0.0282,0.83,True
42.38,True,0.0294,0.823,True
42.42,True,0.0282,0.82,True
42.45,True,0.0282,0.845,True
42.48,True,0.0282,0.822,True
42.52,True,0.0288,0.835,True
42.55,True,0.0282,0.839,True
42.58,True,0.0288,0.846,True
42.62,True,0.0294,0.823,True
42.65,True,0.0276,0.837,True
42.68,True,0.0282,0.832,True
42.72,True,0.0282,0.82,True
42.75,True,0.0276,0.826,True
42.78,True,0.027,0.822,True
42.82,True,0.0294,0.826,True
42.85,True,0.0282,0.816,True
42.88,True,0.0282,0.831,True
42.92,True,0.0276,0.835,True
42.95,True,0.0282,0.84,True
42.98,True,0.0282,0.841,True
43.02,True,0.0282,0.84,True
43.05,True,0.0276,0.848,True
43.08,True,0.0282,0.843,True
43.12,True,0.027,0.832,True
43.15,True,0.0276,0.81,True
43.18,True,0.0276,0.827,True
43.22,True,0.0282,0.829,True
43.25,True,0.0294,0.837,True
43.28,True,0.03,0.84,True
43.32,True,0.0306,0.843,True
43.35,True,0.0306,0.842,True
43.38,True,0.0306,0.828,True
43.42,True,0.03,0.834,True
43.45,True,0.0313,0.827,True
43.48,True,0.03,0.816,True
43.52,True,0.0306,0.838,True
43.55,True,0.03,0.806,True
43.58,True,0.0294,0.812,True
43.62,True,0.0319,0.833,True
43.65,True,0.03,0.786,True
43.68,True,0.0313,0.836,True
43.72,True,0.0326,0.84,True
43.75,True,0.0313,0.795,True
43.78,True,0.0326,0.821,True
43.82,True,0.0326,0.798,True
43.85,True,0.0294,0.814,True
43.88,True,0.0264,0.836,True
43.92,True,0.0313,0.816,True
43.95,True,0.0306,0.846,True
43.98,True,0.0313,0.795,True
44.02,True,0.0313,0.811,True
44.05,True,0.0339,0.747,True
44.08,True,0.0366,0.818,False
44.12,True,0.0366,0.832,False
44.15,True,0.0359,0.826,False
44.18,True,0.0319,0.841,False
44.22,True,0.0359,0.788,False
44.25,True,0.0408,0.821,False
44.28,True,0.038,0.838,False
44.32,True,0.0416,0.776,False
44.35,True,0.0416,0.808,False
44.38,True,0.0408,0.742,False
44.42,True,0.0416,0.739,False
44.45,True,0.0394,0.716,False
44.48,True,0.0387,0.715,False
44.52,True,0.0423,0.605,False
44.55,True,0.0366,0.602,False
44.58,True,0.0339,0.507,False
44.62,True,0.0509,0.547,False
44.65,True,0.0542,0.556,False
44.68,True,0.0517,0.647,False
44.72,True,0.0485,0.675,False
44.75,True,0.0533,0.581,False
44.78,True,0.0533,0.616,False
44.82,True,0.0576,0.616,False
44.85,True,0.0593,0.504,False
44.88,True,0.0567,0.476,False
44.92,True,0.0517,0.526,False
44.95,True,0.0517,0.479,False
44.98,True,0.055,0.448,False
45.02,True,0.0525,0.56,False
45.05,True,0.0453,0.682,False
45.08,True,0.0469,0.594,False
45.12,True,0.0446,0.478,False
45.15,True,0.0453,0.391,False
45.18,True,0.0453,0.423,False
45.22,True,0.0469,0.411,False
45.25,True,0.0408,0.418,False
45.28,True,0.0408,0.402,False
45.32,True,0.0477,0.353,False
45.35,True,0.0461,0.381,False
45.38,True,0.0446,0.353,False
45.42,True,0.0469,0.355,False
45.45,True,0.0477,0.392,False
45.48,True,0.0559,0.302,False
45.52,True,0.0567,0.33,False
45.55,False,0.0,0.0,False
45.58,False,0.0,0.0,False
45.62,True,0.0469,0.395,False
45.65,True,0.0408,0.328,False
45.68,False,0.0,0.0,False
45.72,False,0.0,0.0,False
45.75,False,0.0,0.0,False
45.78,False,0.0,0.0,False
45.82,False,0.0,0.0,False
45.85,False,0.0,0.0,False
45.88,False,0.0,0.0,False
45.92,False,0.0,0.0,False
45.95,False,0.0,0.0,False
45.98,False,0.0,0.0,False
46.02,False,0.0,0.0,False
46.05,False,0.0,0.0,False
46.08,False,0.0,0.0,False
46.12,False,0.0,0.0,False
46.15,False,0.0,0.0,False
46.18,False,0.0,0.0,False
46.22,False,0.0,0.0,False
46.25,False,0.0,0.0,False
46.28,False,0.0,0.0,False
46.32,False,0.0,0.0,False
46.35,False,0.0,0.0,False
46.38,False,0.0,0.0,False
46.42,False,0.0,0.0,False
46.45,False,0.0,0.0,False
46.48,False,0.0,0.0,False
46.52,False,0.0,0.0,False
46.55,False,0.0,0.0,False
46.58,False,0.0,0.0,False
46.62,False,0.0,0.0,False
46.65,False,0.0,0.0,False
46.68,False,0.0,0.0,False
46.72,False,0.0,0.0,False
46.75,False,0.0,0.0,False
46.78,False,0.0,0.0,False
46.82,False,0.0,0.0,False
46.85,False,0.0,0.0,False
46.88,True,0.0509,0.302,False
46.92,False,0.0,0.0,False
46.95,False,0.0,0.0,False
46.98,False,0.0,0.0,False
47.02,False,0.0,0.0,False
47.05,False,0.0,0.0,False
47.08,False,0.0,0.0,False
47.12,False,0.0,0.0,False
47.15,False,0.0,0.0,False
47.18,False,0.0,0.0,False
47.22,False,0.0,0.0,False
47.25,True,0.0585,0.313,False
47.28,False,0.0,0.0,False
47.32,False,0.0,0.0,False
47.35,False,0.0,0.0,False
47.38,True,0.0485,0.434,False
47.42,True,0.0533,0.337,False
47.45,True,0.0542,0.437,False
47.48,True,0.0533,0.449,False
47.52,True,0.055,0.492,False
47.55,True,0.0492,0.67,False
47.58,True,0.0453,0.758,False
47.62,True,0.0446,0.762,False
47.65,True,0.0446,0.714,False
47.68,True,0.0485,0.674,False
47.72,True,0.0469,0.674,False
47.75,True,0.0492,0.648,False
47.78,True,0.0453,0.725,False
47.82,True,0.0477,0.687,False
47.85,True,0.0501,0.656,False
47.88,True,0.0533,0.679,False
47.92,True,0.0525,0.641,False
47.95,True,0.0501,0.666,False
47.98,True,0.0492,0.584,False
48.02,True,0.0567,0.483,False
48.05,True,0.0611,0.439,False
48.08,True,0.0326,0.355,False
48.12,True,0.0387,0.348,False
48.15,True,0.0373,0.574,False
48.18,True,0.0366,0.628,False
48.22,True,0.038,0.547,False
48.25,True,0.038,0.78,False
48.28,True,0.0401,0.776,False
48.32,True,0.0373,0.764,False
48.35,True,0.0326,0.794,False
48.38,True,0.0387,0.809,False
48.42,True,0.0401,0.844,False
48.45,True,0.0339,0.779,False
48.48,True,0.0345,0.779,False
48.52,True,0.0387,0.764,False
48.55,True,0.0352,0.876,False
48.58,True,0.0319,0.834,False
48.62,True,0.0339,0.838,False
48.65,True,0.0326,0.871,False
48.68,True,0.03,0.846,True
48.72,True,0.0294,0.866,True
48.75,True,0.0319,0.866,True
48.78,True,0.0326,0.858,True
48.82,True,0.0313,0.872,True
48.85,True,0.0319,0.881,True
48.88,True,0.0319,0.875,True
48.92,True,0.0313,0.841,True
48.95,True,0.0339,0.85,True
48.98,True,0.0313,0.814,True
49.02,True,0.0339,0.817,True
49.05,True,0.0326,0.83,True
49.08,True,0.0306,0.802,True
49.12,True,0.0326,0.777,True
49.15,True,0.0339,0.772,True
49.18,True,0.0326,0.767,True
49.22,True,0.0306,0.746,True
49.25,True,0.0288,0.769,True
49.28,True,0.0282,0.778,True
49.32,True,0.0264,0.747,True
49.35,True,0.0306,0.713,True
49.38,True,0.0326,0.634,True
49.42,True,0.0326,0.748,True
49.45,True,0.0359,0.734,True
49.48,True,0.0339,0.775,False
49.52,True,0.0352,0.823,False
49.55,True,0.0373,0.816,False
49.58,True,0.038,0.867,False
49.62,True,0.0394,0.857,False
49.65,True,0.0416,0.884,True
49.68,True,0.0453,0.898,True
49.72,True,0.0431,0.861,True
49.75,True,0.0431,0.892,True
49.78,True,0.0525,0.886,True
49.82,True,0.0559,0.922,True
49.85,True,0.0602,0.918,True
49.88,True,0.0656,0.878,True
49.92,True,0.0752,0.884,True
49.95,True,0.0886,0.855,True
49.98,True,0.1008,0.875,True
50.02,True,0.1251,0.804,False
50.05,True,0.1355,0.766,False
50.08,True,0.1782,0.34,False
50.12,True,0.1922,0.361,False
50.15,True,0.2462,0.417,False
50.18,True,0.2338,0.512,False
50.22,True,0.321,0.398,False
50.25,True,0.2133,0.393,False
50.28,True,0.2067,0.476,False
50.32,True,0.1533,0.356,False
50.35,True,0.1519,0.307,False
50.38,False,0.0,0.0,False
50.42,False,0.0,0.0,False
50.46,False,0.0,0.0,False
50.5,False,0.0,0.0,False
50.54,False,0.0,0.0,False
50.58,False,0.0,0.0,False
50.62,False,0.0,0.0,False
50.66,False,0.0,0.0,False
50.71,False,0.0,0.0,False
50.75,False,0.0,0.0,False
50.79,False,0.0,0.0,False
50.83,False,0.0,0.0,False
50.87,False,0.0,0.0,False
50.92,False,0.0,0.0,False
50.96,False,0.0,0.0,False
51.0,False,0.0,0.0,False
51.04,False,0.0,0.0,False
51.08,False,0.0,0.0,False
51.12,False,0.0,0.0,False
51.16,False,0.0,0.0,False
51.21,False,0.0,0.0,False
51.25,False,0.0,0.0,False
51.29,False,0.0,0.0,False
51.33,False,0.0,0.0,False
51.37,False,0.0,0.0,False
51.42,False,0.0,0.0,False
51.46,False,0.0,0.0,False
51.5,False,0.0,0.0,False
51.54,False,0.0,0.0,False
51.58,False,0.0,0.0,False
51.62,False,0.0,0.0,False
51.66,False,0.0,0.0,False
51.7,False,0.0,0.0,False
51.74,False,0.0,0.0,False
51.77,False,0.0,0.0,False
51.8,False,0.0,0.0,False
51.84,False,0.0,0.0,False
51.87,False,0.0,0.0,False
51.9,False,0.0,0.0,False
51.94,False,0.0,0.0,False
51.97,False,0.0,0.0,False
52.0,False,0.0,0.0,False
52.04,False,0.0,0.0,False
52.07,False,0.0,0.0,False
52.1,False,0.0,0.0,False
52.14,False,0.0,0.0,False
52.17,False,0.0,0.0,False
52.2,False,0.0,0.0,False
52.24,False,0.0,0.0,False
52.27,False,0.0,0.0,False
52.3,False,0.0,0.0,False
52.34,False,0.0,0.0,False
52.37,False,0.0,0.0,False
52.4,False,0.0,0.0,False
52.44,False,0.0,0.0,False
52.47,False,0.0,0.0,False
52.5,False,0.0,0.0,False
52.54,False,0.0,0.0,False
52.57,False,0.0,0.0,False
52.6,False,0.0,0.0,False
52.64,False,0.0,0.0,False
52.67,False,0.0,0.0,False
52.7,False,0.0,0.0,False
52.74,False,0.0,0.0,False
52.77,False,0.0,0.0,False
52.8,False,0.0,0.0,False
52.84,False,0.0,0.0,False
52.87,False,0.0,0.0,False
52.9,False,0.0,0.0,False
52.94,False,0.0,0.0,False
52.97,False,0.0,0.0,False
53.0,False,0.0,0.0,False
53.04,False,0.0,0.0,False
53.07,False,0.0,0.0,False
53.1,False,0.0,0.0,False
53.14,False,0.0,0.0,False
53.17,False,0.0,0.0,False
53.2,False,0.0,0.0,False
53.24,False,0.0,0.0,False
53.27,False,0.0,0.0,False
53.3,False,0.0,0.0,False
53.34,False,0.0,0.0,False
53.37,False,0.0,0.0,False
53.4,False,0.0,0.0,False
53.44,False,0.0,0.0,False
53.47,False,0.0,0.0,False
53.5,False,0.0,0.0,False
53.54,False,0.0,0.0,False
53.57,False,0.0,0.0,False
53.6,False,0.0,0.0,False
53.64,False,0.0,0.0,False
53.67,False,0.0,0.0,False
53.7,False,0.0,0.0,False
53.74,False,0.0,0.0,False
53.77,False,0.0,0.0,False
53.8,False,0.0,0.0,False
53.84,False,0.0,0.0,False
53.87,False,0.0,0.0,False
53.9,False,0.0,0.0,False
53.94,False,0.0,0.0,False
53.97,False,0.0,0.0,False
54.0,False,0.0,0.0,False
54.04,True,0.1533,0.401,False
54.07,True,0.2891,0.302,False
54.1,True,0.1251,0.386,False
54.14,True,0.2552,0.556,False
54.17,True,0.3251,0.681,False
54.2,True,0.3048,0.682,False
54.24,True,0.2133,0.722,False
54.27,True,0.1677,0.79,False
54.3,True,0.1576,0.862,False
54.34,True,0.1422,0.892,True
54.37,True,0.1213,0.91,True
54.4,True,0.0974,0.915,True
54.44,True,0.0886,0.928,True
54.47,True,0.0886,0.917,True
54.5,True,0.0723,0.95,True
54.54,True,0.0647,0.949,True
54.57,True,0.0559,0.951,True
54.6,True,0.055,0.947,True
54.64,True,0.0533,0.954,True
54.67,True,0.0525,0.907,True
54.7,True,0.0453,0.914,True
54.74,True,0.0438,0.934,True
54.77,True,0.0387,0.944,True
54.8,True,0.038,0.935,True
54.84,True,0.0352,0.934,True
54.87,True,0.0416,0.882,True
54.9,True,0.0394,0.859,True
54.94,True,0.0366,0.869,True
54.97,True,0.0339,0.866,True
55.0,True,0.0345,0.846,True
55.04,True,0.03,0.851,True
55.07,True,0.0339,0.802,True
55.1,True,0.0332,0.78,True
55.14,True,0.0366,0.676,True
55.17,True,0.0408,0.564,True
55.2,True,0.0359,0.522,True
55.24,True,0.0359,0.563,True
55.27,True,0.0352,0.516,True
55.3,True,0.0352,0.478,True
55.34,True,0.0373,0.523,True
55.37,True,0.0352,0.616,True
55.4,True,0.0408,0.479,False
55.44,True,0.0306,0.302,False
55.47,True,0.0339,0.345,True
55.5,True,0.0366,0.441,False
55.54,True,0.03,0.403,True
55.57,True,0.0264,0.409,True
55.6,True,0.0282,0.303,True
55.64,True,0.0306,0.353,True
55.67,True,0.0294,0.439,True
55.7,True,0.0294,0.396,True
55.74,True,0.0313,0.503,True
55.77,True,0.0306,0.471,True
55.8,True,0.0294,0.441,True
55.84,True,0.0264,0.456,True
55.87,True,0.03,0.484,True
55.9,True,0.0282,0.473,True
55.94,True,0.0276,0.43,True
55.97,True,0.0264,0.411,True
56.0,True,0.0258,0.439,True
56.04,True,0.0252,0.418,True
56.07,True,0.0264,0.313,True
56.1,True,0.0264,0.372,True
56.14,True,0.0252,0.312,True
56.17,True,0.0258,0.354,True
56.2,True,0.0276,0.351,True
56.24,True,0.0276,0.378,True
56.27,True,0.0276,0.378,True
56.3,True,0.0276,0.343,True
56.34,True,0.0288,0.437,True
56.37,True,0.03,0.417,True
56.4,True,0.03,0.456,True
56.44,True,0.0319,0.393,True
56.47,True,0.0326,0.447,True
56.5,True,0.0332,0.457,True
56.54,True,0.0313,0.489,True
56.57,True,0.0319,0.476,True
56.6,True,0.0326,0.538,True
56.64,True,0.0332,0.52,True
56.67,True,0.0306,0.52,True
56.7,True,0.0306,0.498,True
56.74,True,0.0332,0.506,True
